"Tail_Number","YEAR","YEAR_MFR","AGE","AIR_TIME","FLIGHTS_ANNUAL","FLIGHTS","DISTANCE","TOT_CARRIER_DELAY","TOT_LATE_AIRCRAFT_DELAY","COUNT_CARRIER_DELAY","COUNT_LATE_AIRCRAFT_DELAY","CARRIER_DELAY_30","LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_DELAY_30","COUNT_LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_CANCELLATION","STATE","REGION","TYPE_AIRCRAFT","TYPE_ENGINE","TYPE_REGISTRANT","CARRIER_DELAY_30_RATIO","COUNT_CARRIER_DELAY_30_RATIO","LATE_AIRCRAFT_DELAY_30_RATIO","COUNT_LATE_AIRCRAFT_DELAY_30_RATIO","TOTAL_DELAY_RATE","Proportion_Cancelled"
"103US",2024,1999,25,2115357,831,20423,15089384,7444,13426,136,157,6275,12622,56,80,0,"UT","S",5,5,3,7.5511432009627,0.0673886883273165,15.1889290012034,0.0962695547533093,0.163658243080626,0
"104HQ",2018,2007,11,136144,1784,1784,876121,3045,5738,96,135,2301,4624,41,63,3,"IN","C",5,5,3,1.28979820627803,0.0229820627802691,2.59192825112108,0.0353139013452915,0.0582959641255605,0.00168161434977578
"104HQ",2019,2007,12,297207,1886,3670,1945723,2690,7677,80,139,2114,6670,37,70,0,"IN","C",5,5,3,1.12089077412513,0.0196182396606575,3.53658536585366,0.0371155885471898,0.0567338282078473,0
"104HQ",2020,2007,13,391702,1127,4797,2558833,1337,2845,35,50,1008,2551,10,27,0,"IN","C",5,5,3,0.894409937888199,0.00887311446317657,2.26353149955634,0.0239574090505768,0.0328305235137533,0
"104HQ",2021,2007,14,518845,1586,6383,3393903,5530,6724,109,113,4811,6039,52,56,5,"IN","C",5,5,3,3.03341740226986,0.0327868852459016,3.80769230769231,0.0353089533417402,0.0680958385876419,0.000783330722230926
"104HQ",2022,2007,15,646205,1538,7921,4232454,4235,8057,102,136,3444,7455,44,85,1,"IN","C",5,5,3,2.23927178153446,0.0286085825747724,4.84720416124837,0.0552665799739922,0.0838751625487646,0.000126246686024492
"104HQ",2023,2007,16,773677,1557,9478,5056518,2445,3335,52,74,2049,2689,21,38,0,"IN","C",5,5,3,1.31599229287091,0.0134874759152216,1.72703917790623,0.0244059087989724,0.037893384714194,0
"104HQ",2024,2007,17,845184,833,10311,5520724,2850,1173,41,36,2496,863,18,20,0,"IN","C",5,5,3,2.99639855942377,0.021608643457383,1.03601440576231,0.0240096038415366,0.0456182472989196,0
"104NN",2018,2013,5,208946,766,766,1671916,3359,3521,68,41,2860,3319,36,19,1,"UT","S",5,5,3,3.73368146214099,0.0469973890339426,4.33289817232376,0.0248041775456919,0.0718015665796345,0.00130548302872063
"104NN",2019,2013,6,409801,677,1443,3269635,2561,2590,45,33,2218,2330,21,15,3,"UT","S",5,5,3,3.27621861152142,0.0310192023633678,3.44165435745938,0.0221565731166913,0.0531757754800591,0.00207900207900208
"104NN",2020,2013,7,525513,415,1858,4233576,404,0,10,0,335,0,6,0,3,"UT","S",5,5,3,0.807228915662651,0.0144578313253012,0,0,0.0144578313253012,0.00161463939720129
"104NN",2021,2013,8,688588,547,2405,5574666,2001,1686,30,13,1736,1597,15,4,6,"UT","S",5,5,3,3.17367458866545,0.0274223034734918,2.91956124314442,0.00731261425959781,0.0347349177330896,0.0024948024948025
"104NN",2022,2013,9,926727,847,3252,7549353,5055,3738,87,62,4462,3235,46,27,17,"UT","S",5,5,3,5.26800472255018,0.0543093270365998,3.81936245572609,0.0318772136953955,0.0861865407319953,0.00522755227552276
"104NN",2023,2013,10,1121890,624,3876,9119019,2396,3052,46,35,2069,2814,21,20,0,"UT","S",5,5,3,3.31570512820513,0.0336538461538462,4.50961538461539,0.032051282051282,0.0657051282051282,0
"104NN",2024,2013,11,1244919,391,4267,10100890,897,1679,22,21,723,1592,7,8,1,"UT","S",5,5,3,1.84910485933504,0.0179028132992327,4.07161125319693,0.020460358056266,0.0383631713554987,0.000234356690883525
"104UW",1999,1999,0,64397,407,407,494894,0,0,0,0,0,0,0,0,0,"UT","S",5,5,3,0,0,0,0,0,0
"104UW",2000,1999,1,120514,1301,1708,768755,0,0,0,0,0,0,0,0,0,"UT","S",5,5,3,0,0,0,0,0,0
"104UW",2002,1999,3,209659,1876,3584,1249463,0,0,0,0,0,0,0,0,0,"UT","S",5,5,3,0,0,0,0,0,0
"104UW",2003,1999,4,316652,1392,4976,1962114,1415,2097,41,49,889,1644,16,16,0,"UT","S",5,5,3,0.638649425287356,0.0114942528735632,1.18103448275862,0.0114942528735632,0.0229885057471264,0
"104UW",2004,1999,5,477095,1110,6086,3183188,2930,3339,99,76,1870,2711,37,42,0,"UT","S",5,5,3,1.68468468468469,0.0333333333333333,2.44234234234234,0.0378378378378378,0.0711711711711712,0
"104UW",2005,1999,6,649464,1240,7326,4479839,4328,6431,182,143,2331,5454,72,73,0,"UT","S",5,5,3,1.87983870967742,0.0580645161290323,4.39838709677419,0.0588709677419355,0.116935483870968,0
"104UW",2006,1999,7,825605,1244,8570,5803062,3785,3226,147,85,2333,2522,60,47,0,"UT","S",5,5,3,1.87540192926045,0.0482315112540193,2.02733118971061,0.0377813504823151,0.0860128617363344,0
"104UW",2007,1999,8,1014757,1283,9853,7248161,5462,5963,260,173,3046,4280,115,81,0,"UT","S",5,5,3,2.37412314886984,0.0896336710833983,3.33593141075604,0.0631332813717849,0.152766952455183,0
"104UW",2008,1999,9,1169942,1085,10938,8412530,3557,4060,103,91,2645,3591,41,57,1,"UT","S",5,5,3,2.43778801843318,0.0377880184331797,3.30967741935484,0.0525345622119816,0.0903225806451613,9.1424392027793e-05
"104UW",2009,1999,10,1317647,1129,12067,9508034,2192,2910,80,60,1583,2355,35,29,0,"UT","S",5,5,3,1.40212577502214,0.0310008857395926,2.0859167404783,0.0256864481842338,0.0566873339238264,0
"104UW",2010,1999,11,1441351,1128,13195,10392498,2587,3078,100,71,1642,2533,41,35,1,"UT","S",5,5,3,1.45567375886525,0.0363475177304965,2.24556737588652,0.0310283687943262,0.0673758865248227,7.57862826828344e-05
"104UW",2011,1999,12,1581524,1209,14404,11396704,4617,4310,193,125,3065,3019,90,51,0,"UT","S",5,5,3,2.53515301902399,0.0744416873449131,2.49710504549214,0.0421836228287841,0.116625310173697,0
"104UW",2012,1999,13,1725797,1379,15783,12414976,2829,1171,104,50,1828,720,40,23,0,"UT","S",5,5,3,1.32559825960841,0.0290065264684554,0.522117476432197,0.0166787527193619,0.0456852791878173,0
"104UW",2013,1999,14,1862988,1293,17076,13385763,3315,3912,117,80,2237,3236,49,33,2,"UT","S",5,5,3,1.73008507347254,0.0378963650425367,2.50270688321732,0.0255220417633411,0.0634184068058778,0.000117123448114312
"104UW",2014,1999,15,2004439,1281,18357,14396122,4741,4213,171,88,3142,3625,85,48,2,"UT","S",5,5,3,2.4527712724434,0.0663544106167057,2.82982045277127,0.0374707259953162,0.103825136612022,0.000108950264204391
"104UW",2015,1999,16,2131839,1320,19677,15279402,4403,5121,147,119,3111,4248,59,59,0,"UT","S",5,5,3,2.35681818181818,0.0446969696969697,3.21818181818182,0.0446969696969697,0.0893939393939394,0
"104UW",2016,1999,17,2205071,766,20443,15790645,2500,2922,62,61,1917,2524,20,33,0,"UT","S",5,5,3,2.50261096605744,0.0261096605744125,3.29503916449086,0.0430809399477807,0.0691906005221932,0
"104UW",2018,1999,19,2322742,1331,21774,16587390,5227,6171,131,120,4172,5233,49,52,6,"UT","S",5,5,3,3.13448534936138,0.0368144252441773,3.93163035311796,0.039068369646882,0.0758827948910594,0.000275558004960044
"104UW",2019,1999,20,2437690,1355,23129,17369936,5520,8821,137,137,4384,7735,53,62,6,"UT","S",5,5,3,3.23542435424354,0.0391143911439114,5.70848708487085,0.0457564575645756,0.0848708487084871,0.000259414587746984
"104UW",2020,1999,21,2537000,1169,24298,18080080,3616,1216,53,34,3117,984,19,20,3,"UT","S",5,5,3,2.66638152266895,0.0162532078699743,0.841745081266039,0.0171086398631309,0.0333618477331052,0.000123466952012511
"104UW",2021,1999,22,2641257,1173,25471,18811143,7156,5446,131,97,6113,4838,57,52,14,"UT","S",5,5,3,5.21142369991475,0.0485933503836317,4.12446717817562,0.0443307757885763,0.092924126172208,0.000549644693965686
"104UW",2022,1999,23,2729143,1020,26491,19428699,7402,8901,140,139,6415,7806,72,67,16,"UT","S",5,5,3,6.28921568627451,0.0705882352941176,7.65294117647059,0.0656862745098039,0.136274509803922,0.000603978709750481
"104UW",2023,1999,24,2871568,1607,28098,20418838,15447,21067,260,287,13469,19005,129,133,4,"UT","S",5,5,3,8.38145612943373,0.0802738021157436,11.8263845675171,0.0827629122588674,0.163036714374611,0.000142358886753506
"104UW",2024,1999,25,2937201,821,28919,20864058,5283,10638,117,142,4359,9928,55,74,0,"UT","S",5,5,3,5.30937880633374,0.0669914738124239,12.0925700365408,0.0901339829476248,0.157125456760049,0
"105DU",2019,2019,0,145830,1083,1083,1061274,10526,12307,190,181,8996,11254,79,77,1,"UT","S",5,5,3,8.30655586334257,0.0729455216989843,10.3915050784857,0.0710987996306556,0.14404432132964,0.000923361034164358
"105DU",2020,2019,1,235569,766,1849,1738156,2581,2211,48,29,2262,2009,23,15,7,"UT","S",5,5,3,2.95300261096606,0.0300261096605744,2.62271540469974,0.0195822454308094,0.0496083550913838,0.00378583017847485
"105DU",2021,2019,2,331668,714,2563,2455532,6765,3258,59,54,6337,2927,25,28,1,"UT","S",5,5,3,8.87535014005602,0.0350140056022409,4.09943977591036,0.0392156862745098,0.0742296918767507,0.000390167772142021
"105DU",2022,2019,3,503755,1363,3926,3713411,13994,5610,141,107,12978,4937,63,52,7,"UT","S",5,5,3,9.52164343360235,0.0462215700660308,3.62215700660308,0.0381511371973588,0.0843727072633896,0.00178298522669384
"105DU",2023,2019,4,660901,1215,5141,4889965,9238,5370,133,99,8218,4686,70,46,10,"UT","S",5,5,3,6.76378600823045,0.0576131687242798,3.85679012345679,0.0378600823045267,0.0954732510288066,0.00194514685858782
"105DX",2020,2020,0,24519,326,326,165265,321,64,7,3,260,0,2,0,0,"UT","S",5,5,3,0.797546012269939,0.00613496932515337,0,0,0.00613496932515337,0
"105DX",2021,2020,1,177998,1573,1899,1268024,4725,2462,82,56,3967,2018,39,29,4,"UT","S",5,5,3,2.5219326128417,0.0247933884297521,1.28289891926256,0.0184361093452002,0.0432294977749523,0.00210637177461822
"105DX",2022,2020,2,372006,1396,3295,2755129,7005,4430,139,97,5742,3588,66,43,7,"UT","S",5,5,3,4.11318051575931,0.0472779369627507,2.5702005730659,0.0308022922636103,0.078080229226361,0.00212443095599393
"105DX",2023,2020,3,571586,1387,4682,4291677,6043,3974,116,94,4885,3185,42,46,7,"UT","S",5,5,3,3.52198990627253,0.030281182408075,2.29632299927902,0.0331651045421774,0.0634462869502523,0.00149508756941478
"105DX",2024,2020,4,673632,680,5362,5065643,3620,2827,76,57,3018,2329,35,22,0,"UT","S",5,5,3,4.43823529411765,0.0514705882352941,3.425,0.0323529411764706,0.0838235294117647,0
"105HQ",2018,2007,11,139583,1783,1783,901737,3934,8534,116,173,3121,7229,64,83,0,"IN","C",5,5,3,1.75042063937185,0.0358945597307908,4.05440269209198,0.0465507571508693,0.0824453168816601,0
"105HQ",2019,2007,12,295483,1852,3635,1929323,3178,7345,89,164,2392,6150,35,89,2,"IN","C",5,5,3,1.29157667386609,0.0188984881209503,3.3207343412527,0.0480561555075594,0.0669546436285097,0.000550206327372765
"105HQ",2020,2007,13,380233,1027,4662,2469364,1042,1955,33,41,859,1667,22,26,0,"IN","C",5,5,3,0.836416747809153,0.0214216163583252,1.62317429406037,0.0253164556962025,0.0467380720545277,0
"105HQ",2021,2007,14,523710,1758,6420,3405141,2873,3556,86,81,2067,2967,38,44,0,"IN","C",5,5,3,1.17576791808874,0.0216154721274175,1.6877133105802,0.025028441410694,0.0466439135381115,0
"105HQ",2022,2007,15,640980,1481,7901,4176718,3955,8840,99,141,3140,7936,48,61,0,"IN","C",5,5,3,2.12018906144497,0.0324105334233626,5.35854152599595,0.0411883862255233,0.0735989196488859,0
"105HQ",2023,2007,16,770385,1537,9438,5010458,2624,6680,71,97,2028,6048,38,52,1,"IN","C",5,5,3,1.31945348080677,0.0247234873129473,3.93493819128172,0.0338321405335068,0.0585556278464541,0.000105954651409197
"105HQ",2024,2007,17,838761,827,10265,5449814,1942,2664,43,50,1608,2316,15,23,0,"IN","C",5,5,3,1.94437726723095,0.0181378476420798,2.80048367593712,0.0278113663845224,0.0459492140266022,0
"105NN",2018,2013,5,229605,822,822,1825271,1694,1674,59,38,1261,1413,30,19,4,"UT","S",5,5,3,1.53406326034063,0.0364963503649635,1.71897810218978,0.0231143552311435,0.0596107055961071,0.0048661800486618
"105NN",2019,2013,6,450683,762,1584,3590431,2752,2422,67,44,2255,2124,35,25,5,"UT","S",5,5,3,2.95931758530184,0.0459317585301837,2.78740157480315,0.0328083989501312,0.078740157480315,0.00315656565656566
"105NN",2020,2013,7,550635,362,1946,4428115,956,302,19,9,827,197,10,4,5,"UT","S",5,5,3,2.28453038674033,0.0276243093922652,0.544198895027624,0.0110497237569061,0.0386740331491713,0.0025693730729702
"105NN",2021,2013,8,682640,441,2387,5479461,1783,1386,23,12,1701,1362,14,5,1,"UT","S",5,5,3,3.85714285714286,0.0317460317460317,3.08843537414966,0.0113378684807256,0.0430839002267574,0.000418935902806871
"105NN",2022,2013,9,945871,950,3337,7616010,3920,5337,117,75,3093,4743,59,26,11,"UT","S",5,5,3,3.25578947368421,0.0621052631578947,4.99263157894737,0.0273684210526316,0.0894736842105263,0.00329637398861253
"105NN",2023,2013,10,1174355,732,4069,9460781,4590,4613,68,46,3993,4411,30,20,0,"UT","S",5,5,3,5.45491803278689,0.0409836065573771,6.02595628415301,0.0273224043715847,0.0683060109289618,0
"105NN",2024,2013,11,1303451,411,4480,10495688,1588,917,18,14,1473,860,10,7,1,"UT","S",5,5,3,3.58394160583942,0.024330900243309,2.09245742092457,0.0170316301703163,0.0413625304136253,0.000223214285714286
"105SY",2014,2014,0,78060,697,697,557108,3643,8045,96,172,2794,6669,35,80,1,"UT","S",5,5,3,4.00860832137733,0.0502152080344333,9.56814921090387,0.114777618364419,0.164992826398852,0.00143472022955524
"105SY",2015,2014,1,221091,1314,2011,1564760,5792,8225,125,167,4876,6979,59,75,2,"UT","S",5,5,3,3.71080669710807,0.0449010654490107,5.31126331811263,0.0570776255707763,0.101978691019787,0.000994530084535057
"105SY",2016,2014,2,377477,1517,3528,2664545,5550,6914,96,153,4830,5851,42,78,2,"UT","S",5,5,3,3.18391562294001,0.027686222808174,3.8569545154911,0.051417270929466,0.0791034937376401,0.000566893424036281
"105SY",2017,2014,3,524776,1485,5013,3676092,5356,4492,90,117,4654,3531,46,56,0,"UT","S",5,5,3,3.13400673400673,0.030976430976431,2.37777777777778,0.0377104377104377,0.0686868686868687,0
"105SY",2018,2014,4,681937,1502,6515,4775638,6237,5466,91,147,5807,4244,57,80,0,"UT","S",5,5,3,3.86617842876165,0.0379494007989348,2.82556591211718,0.0532623169107856,0.0912117177097204,0
"105SY",2019,2014,5,835048,1449,7964,5850985,6290,7059,85,128,5755,6238,41,66,3,"UT","S",5,5,3,3.97170462387854,0.0282953761214631,4.30503795721187,0.0455486542443064,0.0738440303657695,0.000376695128076344
"105SY",2020,2014,6,934475,985,8949,6563249,7880,1542,65,15,7342,1438,34,8,0,"UT","S",5,5,3,7.45380710659899,0.0345177664974619,1.45989847715736,0.00812182741116751,0.0426395939086294,0
"105SY",2021,2014,7,1067943,1294,10243,7487477,9741,5115,151,58,8482,4785,71,25,2,"UT","S",5,5,3,6.5548686244204,0.0548686244204019,3.69783616692427,0.0193199381761978,0.0741885625965997,0.000195255296299912
"105SY",2022,2014,8,1184601,1300,11543,8273490,8829,3204,125,47,7609,2890,59,26,0,"UT","S",5,5,3,5.85307692307692,0.0453846153846154,2.22307692307692,0.02,0.0653846153846154,0
"105SY",2023,2014,9,1306738,1485,13028,9072268,7795,4515,152,62,6203,4107,61,32,0,"UT","S",5,5,3,4.17710437710438,0.0410774410774411,2.76565656565657,0.0215488215488215,0.0626262626262626,0
"105SY",2024,2014,10,1372217,793,13821,9505424,3132,2421,51,36,2721,2099,15,17,0,"UT","S",5,5,3,3.4312736443884,0.0189155107187894,2.6469104665826,0.021437578814628,0.0403530895334174,0
"105UW",1999,1999,0,55345,326,326,429226,0,0,0,0,0,0,0,0,0,"UT","S",5,5,3,0,0,0,0,0,0
"105UW",2000,1999,1,109600,1274,1600,692267,0,0,0,0,0,0,0,0,0,"UT","S",5,5,3,0,0,0,0,0,0
"105UW",2002,1999,3,194719,1813,3413,1147066,0,0,0,0,0,0,0,0,0,"UT","S",5,5,3,0,0,0,0,0,0
"105UW",2003,1999,4,303644,1392,4805,1864696,1233,2606,40,60,877,2147,18,28,0,"UT","S",5,5,3,0.630028735632184,0.0129310344827586,1.54238505747126,0.0201149425287356,0.0330459770114942,0
"105UW",2004,1999,5,479209,1192,5997,3197236,2643,2951,101,85,1570,2014,40,34,0,"UT","S",5,5,3,1.31711409395973,0.0335570469798658,1.68959731543624,0.0285234899328859,0.0620805369127517,0
"105UW",2005,1999,6,639745,1223,7220,4390317,3294,3757,148,93,1654,2974,61,48,0,"UT","S",5,5,3,1.35241210139002,0.0498773507767784,2.43172526573998,0.0392477514309076,0.089125102207686,0
"105UW",2006,1999,7,822561,1276,8496,5768617,3846,4883,175,112,1921,3944,75,51,0,"UT","S",5,5,3,1.50548589341693,0.0587774294670846,3.09090909090909,0.0399686520376176,0.0987460815047022,0
"105UW",2007,1999,8,1014232,1331,9827,7198824,5697,6800,244,176,3072,5476,94,90,0,"UT","S",5,5,3,2.30803906836965,0.0706235912847483,4.11419984973704,0.067618332081142,0.13824192336589,0
"105UW",2008,1999,9,1177374,1060,10887,8423135,3209,4207,128,107,1905,3271,51,46,0,"UT","S",5,5,3,1.79716981132076,0.0481132075471698,3.08584905660377,0.0433962264150943,0.0915094339622641,0
"105UW",2009,1999,10,1338101,1177,12064,9608847,2838,2707,93,75,2043,2015,38,37,0,"UT","S",5,5,3,1.7357689039932,0.032285471537808,1.71197960917587,0.0314358538657604,0.0637213254035684,0
"105UW",2010,1999,11,1466082,1184,13248,10511445,2558,2822,87,74,1903,2299,36,40,0,"UT","S",5,5,3,1.60726351351351,0.0304054054054054,1.94172297297297,0.0337837837837838,0.0641891891891892,0
"105UW",2011,1999,12,1589938,1117,14365,11388193,3846,4922,140,95,2540,4358,63,53,1,"UT","S",5,5,3,2.27394807520143,0.0564010743061773,3.90152193375112,0.0474485228290063,0.103849597135184,6.96136442742778e-05
"105UW",2012,1999,13,1737429,1344,15709,12434842,2662,2455,98,62,1727,1992,42,35,0,"UT","S",5,5,3,1.28497023809524,0.03125,1.48214285714286,0.0260416666666667,0.0572916666666667,0
"105UW",2013,1999,14,1878244,1385,17094,13411943,4200,3584,129,85,2861,2967,51,44,0,"UT","S",5,5,3,2.06570397111913,0.0368231046931408,2.14223826714801,0.0317689530685921,0.0685920577617329,0
"105UW",2014,1999,15,2022867,1262,18356,14440590,6703,4717,172,112,5245,3823,73,61,0,"UT","S",5,5,3,4.15610142630745,0.0578446909667195,3.02931854199683,0.0483359746434231,0.106180665610143,0
"105UW",2015,1999,16,2146078,1230,19586,15309189,5508,4882,138,118,4582,3868,69,46,2,"UT","S",5,5,3,3.72520325203252,0.0560975609756098,3.14471544715447,0.0373983739837398,0.0934959349593496,0.000102113754722761
"105UW",2016,1999,17,2233026,900,20486,15911760,2817,3916,94,75,1959,3529,37,44,0,"UT","S",5,5,3,2.17666666666667,0.0411111111111111,3.92111111111111,0.0488888888888889,0.09,0
"105UW",2018,1999,19,2343785,1251,21737,16673202,4907,6393,132,141,3909,5138,57,62,5,"UT","S",5,5,3,3.12470023980815,0.0455635491606715,4.10711430855316,0.0495603517186251,0.0951239008792966,0.000230022542209137
"105UW",2019,1999,20,2461248,1281,23018,17478386,8058,9817,131,147,7119,8976,54,81,3,"UT","S",5,5,3,5.55737704918033,0.0421545667447307,7.00702576112412,0.063231850117096,0.105386416861827,0.00013033278303936
"105UW",2020,1999,21,2554553,1145,24163,18122827,2275,2348,52,36,1846,2154,18,17,1,"UT","S",5,5,3,1.61222707423581,0.0157205240174672,1.88122270742358,0.0148471615720524,0.0305676855895196,4.1385589537723e-05
"105UW",2021,1999,22,2671539,1260,25423,18945319,4420,4796,112,86,3465,4213,52,55,19,"UT","S",5,5,3,2.75,0.0412698412698413,3.34365079365079,0.0436507936507936,0.0849206349206349,0.000747354757503048
"105UW",2022,1999,23,2772905,1156,26579,19656004,9880,8710,165,130,8526,7764,71,59,13,"UT","S",5,5,3,7.37543252595156,0.0614186851211073,6.71626297577855,0.051038062283737,0.112456747404844,0.00048910794236051
"105UW",2023,1999,24,2908154,1573,28152,20572069,12285,11863,220,224,10499,10236,95,112,0,"UT","S",5,5,3,6.67450731087095,0.0603941513032422,6.50731087094723,0.0712015257469803,0.131595677050222,0
"105UW",2024,1999,25,2984235,869,29021,21094997,4119,9666,122,169,3142,8452,59,78,0,"UT","S",5,5,3,3.6156501726122,0.0678941311852704,9.72612197928654,0.0897583429228999,0.15765247410817,0
"106DN",2020,2020,0,18903,250,250,126195,268,180,6,7,225,84,4,2,0,"UT","S",5,5,3,0.9,0.016,0.336,0.008,0.024,0
"106DN",2021,2020,1,170795,1579,1829,1220772,2573,1478,79,39,1694,1163,30,17,5,"UT","S",5,5,3,1.07283090563648,0.0189993666877771,0.736542115262825,0.0107663077897403,0.0297656744775174,0.00273373428102788
"106DN",2022,2020,2,368707,1455,3284,2751106,4475,4044,129,109,3340,2976,60,48,19,"UT","S",5,5,3,2.29553264604811,0.0412371134020618,2.04536082474227,0.0329896907216495,0.0742268041237113,0.00578562728380024
"106DN",2023,2020,3,575969,1406,4690,4354787,6539,5433,147,114,5263,4478,67,51,8,"UT","S",5,5,3,3.74324324324324,0.0476529160739687,3.18492176386913,0.0362731152204836,0.0839260312944523,0.00170575692963753
"106DN",2024,2020,4,680165,718,5408,5139912,3212,2339,60,45,2683,1922,28,18,1,"UT","S",5,5,3,3.73676880222841,0.0389972144846797,2.67688022284123,0.0250696378830084,0.064066852367688,0.00018491124260355
"106DU",2019,2019,0,140038,1018,1018,1030499,5708,8136,123,120,4729,7366,57,61,2,"UT","S",5,5,3,4.64538310412574,0.055992141453831,7.23575638506876,0.0599214145383104,0.115913555992141,0.00196463654223969
